id,lat,lon,user,uid,version,changeset,timestamp
2785442230,51.9288677,4.4061285,opani_BAG,1892873,1,21645800,2014-04-12T13:54:10Z
2785442402,51.9291192,4.4028462,opani_BAG,1892873,1,21645800,2014-04-12T13:54:12Z
2785442681,51.9294083,4.399749,opani_BAG,1892873,1,21645800,2014-04-12T13:54:13Z
2785442854,51.9297233,4.4017252,opani_BAG,1892873,1,21645800,2014-04-12T13:54:15Z
2785443035,51.9299294,4.408192,opani_BAG,1892873,1,21645800,2014-04-12T13:54:17Z
2785443196,51.9302061,4.4022191,opani_BAG,1892873,1,21645800,2014-04-12T13:54:18Z
2785443377,51.9304463,4.407428,opani_BAG,1892873,1,21645800,2014-04-12T13:54:19Z
2785443510,51.9306211,4.4053796,opani_BAG,1892873,1,21645800,2014-04-12T13:54:20Z
2785443727,51.9309016,4.4067633,opani_BAG,1892873,1,21645800,2014-04-12T13:54:23Z
2785443869,51.9311227,4.4003642,opani_BAG,1892873,1,21645800,2014-04-12T13:54:24Z
2785444064,51.9313144,4.4065403,opani_BAG,1892873,1,21645800,2014-04-12T13:54:26Z
2785444205,51.9315063,4.4026062,opani_BAG,1892873,1,21645800,2014-04-12T13:54:27Z
2785444385,51.9316036,4.4025622,opani_BAG,1892873,1,21645800,2014-04-12T13:54:29Z
2785444531,51.9319462,4.4022408,opani_BAG,1892873,1,21645800,2014-04-12T13:54:30Z
2785444669,51.9321548,4.4029542,opani_BAG,1892873,1,21645800,2014-04-12T13:54:31Z
2785444752,51.932448,4.3990902,opani_BAG,1892873,1,21645800,2014-04-12T13:54:32Z
2785444861,51.9327892,4.3989963,opani_BAG,1892873,1,21645800,2014-04-12T13:54:34Z
2785444952,51.9332574,4.4068792,opani_BAG,1892873,1,21645800,2014-04-12T13:54:35Z
2785445061,51.9336023,4.4046293,opani_BAG,1892873,1,21645800,2014-04-12T13:54:37Z
2785445149,51.9339084,4.4026932,opani_BAG,1892873,1,21645800,2014-04-12T13:54:38Z
2785445258,51.9341662,4.398846,opani_BAG,1892873,1,21645800,2014-04-12T13:54:40Z
2785445388,51.9344645,4.4026567,opani_BAG,1892873,1,21645800,2014-04-12T13:54:41Z
2785445582,51.9346956,4.4007423,opani_BAG,1892873,1,21645800,2014-04-12T13:54:43Z
2785445720,51.9350406,4.4055025,opani_BAG,1892873,1,21645800,2014-04-12T13:54:45Z
2785445932,51.9354891,4.3978034,opani_BAG,1892873,1,21645800,2014-04-12T13:54:47Z
2785471932,51.9325534,4.3789656,opani_BAG,1892873,1,21646843,2014-04-12T14:17:32Z
2785471994,51.9341979,4.3823028,opani_BAG,1892873,1,21646843,2014-04-12T14:17:36Z
2785472090,51.9385712,4.3867773,opani_BAG,1892873,1,21646843,2014-04-12T14:17:43Z
2785472188,51.9328952,4.3761287,opani_BAG,1892873,1,21646843,2014-04-12T14:17:47Z
2785472267,51.9383608,4.3846897,opani_BAG,1892873,1,21646843,2014-04-12T14:17:53Z
2785472328,51.9331101,4.3756668,opani_BAG,1892873,1,21646843,2014-04-12T14:17:58Z
2785472395,51.9359894,4.3856872,opani_BAG,1892873,1,21646843,2014-04-12T14:18:04Z
2785472504,51.9343075,4.382274,opani_BAG,1892873,1,21646843,2014-04-12T14:18:07Z
2785472603,51.9391995,4.3850316,opani_BAG,1892873,1,21646843,2014-04-12T14:18:13Z
2785472662,51.93434,4.3759103,opani_BAG,1892873,1,21646843,2014-04-12T14:18:17Z
2785472819,51.9331058,4.3756684,opani_BAG,1892873,1,21646843,2014-04-12T14:18:24Z
2785472885,51.9331065,4.3756682,opani_BAG,1892873,1,21646843,2014-04-12T14:18:28Z
2785473071,51.9392951,4.3831988,opani_BAG,1892873,1,21646843,2014-04-12T14:18:34Z
2785473134,51.9364797,4.3782476,opani_BAG,1892873,1,21646843,2014-04-12T14:18:38Z
2785473251,51.9343415,4.3759058,opani_BAG,1892873,1,21646843,2014-04-12T14:18:45Z
2785473352,51.9321184,4.3772736,opani_BAG,1892873,1,21646843,2014-04-12T14:18:49Z
2785473685,51.9332645,4.3779678,opani_BAG,1892873,1,21646843,2014-04-12T14:18:56Z
2785473934,51.934343,4.375901,opani_BAG,1892873,1,21646843,2014-04-12T14:19:00Z
2785474250,51.9347047,4.3838189,opani_BAG,1892873,1,21646843,2014-04-12T14:19:07Z
2785474513,51.9363577,4.3861515,opani_BAG,1892873,1,21646843,2014-04-12T14:19:12Z
2785475424,51.9366516,4.3775296,opani_BAG,1892873,1,21646843,2014-04-12T14:19:18Z
2785475885,51.9343447,4.3758957,opani_BAG,1892873,1,21646843,2014-04-12T14:19:23Z
2785476515,51.9343454,4.3758938,opani_BAG,1892873,1,21646843,2014-04-12T14:19:30Z
2785476928,51.93546,4.3864693,opani_BAG,1892873,1,21646843,2014-04-12T14:19:34Z
2785477567,51.9354547,4.3784718,Sander H,327477,2,26375444,2014-10-27T21:51:05Z
2785478203,51.9323533,4.3765329,opani_BAG,1892873,1,21646843,2014-04-12T14:19:45Z
2785479079,51.9353035,4.3785414,opani_BAG,1892873,1,21646843,2014-04-12T14:19:52Z
2785479417,51.9354611,4.3826156,opani_BAG,1892873,1,21646843,2014-04-12T14:19:56Z
2785480341,51.9361909,4.3845077,opani_BAG,1892873,1,21646843,2014-04-12T14:20:03Z
2785480630,51.9366702,4.3824469,opani_BAG,1892873,1,21646843,2014-04-12T14:20:07Z
2785480941,51.9323707,4.3790736,opani_BAG,1892873,1,21646843,2014-04-12T14:20:13Z
2785481287,51.9365017,4.3785332,opani_BAG,1892873,1,21646843,2014-04-12T14:20:17Z
2785481675,51.9322031,4.379112,opani_BAG,1892873,1,21646843,2014-04-12T14:20:23Z
2785482047,51.9349358,4.3770758,opani_BAG,1892873,1,21646843,2014-04-12T14:20:27Z
2785482435,51.9365573,4.377369,opani_BAG,1892873,1,21646843,2014-04-12T14:20:34Z
2785482890,51.9379309,4.3853696,opani_BAG,1892873,1,21646843,2014-04-12T14:20:38Z
2785483492,51.9331466,4.3765139,opani_BAG,1892873,1,21646843,2014-04-12T14:20:45Z
2785483885,51.9402604,4.3839287,opani_BAG,1892873,1,21646843,2014-04-12T14:20:49Z
2785484173,51.9322691,4.3795802,opani_BAG,1892873,1,21646843,2014-04-12T14:20:55Z
2785484338,51.9267503,4.3794391,opani_BAG,1892873,1,21646843,2014-04-12T14:20:57Z
2785484604,51.9270182,4.3791275,opani_BAG,1892873,1,21646843,2014-04-12T14:21:01Z
2785484706,51.9273627,4.3766815,opani_BAG,1892873,1,21646843,2014-04-12T14:21:02Z
2785484878,51.927816,4.3793202,opani_BAG,1892873,1,21646843,2014-04-12T14:21:05Z
2785484982,51.9281665,4.3777624,opani_BAG,1892873,1,21646843,2014-04-12T14:21:06Z
2785485184,51.9283176,4.3816228,opani_BAG,1892873,1,21646843,2014-04-12T14:21:10Z
2785485283,51.9287298,4.3815752,opani_BAG,1892873,1,21646843,2014-04-12T14:21:11Z
2785485434,51.9290011,4.396599,opani_BAG,1892873,1,21646843,2014-04-12T14:21:14Z
2785485532,51.9291583,4.3797754,opani_BAG,1892873,1,21646843,2014-04-12T14:21:15Z
2785485727,51.9292615,4.3791748,opani_BAG,1892873,1,21646843,2014-04-12T14:21:18Z
2785485815,51.9293577,4.3789854,opani_BAG,1892873,1,21646843,2014-04-12T14:21:19Z
2785485999,51.9294366,4.3778284,opani_BAG,1892873,1,21646843,2014-04-12T14:21:23Z
2785486104,51.9294984,4.3769513,opani_BAG,1892873,1,21646843,2014-04-12T14:21:24Z
2785486289,51.9295569,4.3772119,opani_BAG,1892873,1,21646843,2014-04-12T14:21:28Z
2785486396,51.9296371,4.377074,opani_BAG,1892873,1,21646843,2014-04-12T14:21:29Z
2785486576,51.9296865,4.3776859,opani_BAG,1892873,1,21646843,2014-04-12T14:21:32Z
2785486676,51.9297439,4.3778836,opani_BAG,1892873,1,21646843,2014-04-12T14:21:33Z
2785486850,51.9298295,4.3786449,opani_BAG,1892873,1,21646843,2014-04-12T14:21:37Z
2785486950,51.9298983,4.3778946,opani_BAG,1892873,1,21646843,2014-04-12T14:21:38Z
2785487196,51.9299625,4.3764404,opani_BAG,1892873,1,21646843,2014-04-12T14:21:43Z
2785487268,51.930019,4.3780027,opani_BAG,1892873,1,21646843,2014-04-12T14:21:44Z
2785487468,51.9300915,4.3764121,opani_BAG,1892873,1,21646843,2014-04-12T14:21:48Z
2785487564,51.9301835,4.3796003,opani_BAG,1892873,1,21646843,2014-04-12T14:21:49Z
2785487804,51.9302681,4.3787962,opani_BAG,1892873,1,21646843,2014-04-12T14:21:52Z
2785487899,51.9303572,4.3791781,opani_BAG,1892873,1,21646843,2014-04-12T14:21:53Z
2785488106,51.9304383,4.3796833,opani_BAG,1892873,1,21646843,2014-04-12T14:21:57Z
2785488211,51.9305322,4.3875862,opani_BAG,1892873,1,21646843,2014-04-12T14:21:58Z
2785488436,51.9306156,4.3762813,opani_BAG,1892873,1,21646843,2014-04-12T14:22:02Z
2785488597,51.9306907,4.3784887,opani_BAG,1892873,1,21646843,2014-04-12T14:22:03Z
2785488868,51.9307802,4.3762083,opani_BAG,1892873,1,21646843,2014-04-12T14:22:07Z
2785488950,51.9308609,4.37717,opani_BAG,1892873,1,21646843,2014-04-12T14:22:08Z
2785489131,51.9309469,4.3761712,opani_BAG,1892873,1,21646843,2014-04-12T14:22:11Z
2785489224,51.9310277,4.3771329,opani_BAG,1892873,1,21646843,2014-04-12T14:22:12Z
2785489410,51.9311115,4.3801366,opani_BAG,1892873,1,21646843,2014-04-12T14:22:16Z
2785489496,51.9312016,4.3761646,opani_BAG,1892873,1,21646843,2014-04-12T14:22:17Z
2785489651,51.9313081,4.3790764,opani_BAG,1892873,1,21646843,2014-04-12T14:22:20Z
2785489755,51.9314022,4.3781414,opani_BAG,1892873,1,21646843,2014-04-12T14:22:21Z
2785490085,51.931477,4.3794151,opani_BAG,1892873,1,21646843,2014-04-12T14:22:25Z
2785490183,51.9315458,4.378571,opani_BAG,1892873,1,21646843,2014-04-12T14:22:26Z
2785490331,51.9316296,4.379991,opani_BAG,1892873,1,21646843,2014-04-12T14:22:30Z
2785490429,51.9316993,4.3793323,opani_BAG,1892873,1,21646843,2014-04-12T14:22:31Z
2785490582,51.931782,4.3784263,opani_BAG,1892873,1,21646843,2014-04-12T14:22:34Z
2785490678,51.9318674,4.379328,opani_BAG,1892873,1,21646843,2014-04-12T14:22:35Z
2785490843,51.9320127,4.3796748,opani_BAG,1892873,1,21646843,2014-04-12T14:22:38Z
2785490938,51.9321425,4.3798218,opani_BAG,1892873,1,21646843,2014-04-12T14:22:39Z
2785491090,51.9322254,4.3797147,opani_BAG,1892873,1,21646843,2014-04-12T14:22:42Z
2785491180,51.9323093,4.3766925,opani_BAG,1892873,1,21646843,2014-04-12T14:22:44Z
2785491312,51.9324222,4.3823286,opani_BAG,1892873,1,21646843,2014-04-12T14:22:46Z
2785491409,51.9326795,4.3824349,opani_BAG,1892873,1,21646843,2014-04-12T14:22:48Z
2785491585,51.9328481,4.375416,opani_BAG,1892873,1,21646843,2014-04-12T14:22:51Z
2785491708,51.9329022,4.3767123,opani_BAG,1892873,1,21646843,2014-04-12T14:22:52Z
2785491851,51.9329531,4.3776029,opani_BAG,1892873,1,21646843,2014-04-12T14:22:55Z
2785491954,51.9330118,4.3757151,opani_BAG,1892873,1,21646843,2014-04-12T14:22:57Z
2785492130,51.9331276,4.3769583,opani_BAG,1892873,1,21646843,2014-04-12T14:23:00Z
2785492207,51.9331862,4.3771554,opani_BAG,1892873,1,21646843,2014-04-12T14:23:01Z
2785492376,51.933225,4.3765982,opani_BAG,1892873,1,21646843,2014-04-12T14:23:05Z
2785492474,51.9332618,4.3780467,opani_BAG,1892873,1,21646843,2014-04-12T14:23:06Z
2785492691,51.9333013,4.3756347,opani_BAG,1892873,1,21646843,2014-04-12T14:23:09Z
2785492787,51.9333438,4.3773694,opani_BAG,1892873,1,21646843,2014-04-12T14:23:11Z
2785492961,51.9333735,4.384835,opani_BAG,1892873,1,21646843,2014-04-12T14:23:14Z
2785493065,51.9334122,4.3808262,opani_BAG,1892873,1,21646843,2014-04-12T14:23:15Z
2785493257,51.9334443,4.3767184,opani_BAG,1892873,1,21646843,2014-04-12T14:23:19Z
2785493352,51.9334809,4.3761596,opani_BAG,1892873,1,21646843,2014-04-12T14:23:20Z
2785493499,51.9335101,4.377293,opani_BAG,1892873,1,21646843,2014-04-12T14:23:23Z
2785493593,51.9335429,4.3795732,opani_BAG,1892873,1,21646843,2014-04-12T14:23:25Z
2785493825,51.9335675,4.3754075,opani_BAG,1892873,1,21646843,2014-04-12T14:23:29Z
2785493923,51.9335847,4.3755376,opani_BAG,1892873,1,21646843,2014-04-12T14:23:30Z
2785494051,51.9336113,4.383572,opani_BAG,1892873,1,21646843,2014-04-12T14:23:33Z
2785494144,51.93364,4.3785528,opani_BAG,1892873,1,21646843,2014-04-12T14:23:35Z
2785494318,51.9336635,4.3807584,opani_BAG,1892873,1,21646843,2014-04-12T14:23:38Z
2785494394,51.9337058,4.3776327,opani_BAG,1892873,1,21646843,2014-04-12T14:23:40Z
2785494558,51.9337368,4.3853568,opani_BAG,1892873,1,21646843,2014-04-12T14:23:43Z
2785494629,51.9337759,4.378993,opani_BAG,1892873,1,21646843,2014-04-12T14:23:44Z
2785494798,51.9338208,4.3852152,opani_BAG,1892873,1,21646843,2014-04-12T14:23:48Z
2785494918,51.9338531,4.3794607,opani_BAG,1892873,1,21646843,2014-04-12T14:23:49Z
2785495174,51.9338824,4.3775032,opani_BAG,1892873,1,21646843,2014-04-12T14:23:53Z
2785495249,51.9339162,4.3812141,opani_BAG,1892873,1,21646843,2014-04-12T14:23:54Z
2785495403,51.9339364,4.3789656,opani_BAG,1892873,1,21646843,2014-04-12T14:23:58Z
2785495492,51.9339563,4.3794338,opani_BAG,1892873,1,21646843,2014-04-12T14:23:59Z
2785495648,51.9339766,4.3852968,opani_BAG,1892873,1,21646843,2014-04-12T14:24:02Z
2785495739,51.9339972,4.3820452,opani_BAG,1892873,1,21646843,2014-04-12T14:24:04Z
2785496054,51.9340222,4.3846054,opani_BAG,1892873,1,21646843,2014-04-12T14:24:08Z
2785496177,51.9340448,4.3776573,opani_BAG,1892873,1,21646843,2014-04-12T14:24:09Z
2785496337,51.9340748,4.3783537,opani_BAG,1892873,1,21646843,2014-04-12T14:24:13Z
2785496445,51.9341141,4.3793957,opani_BAG,1892873,1,21646843,2014-04-12T14:24:14Z
2785496627,51.9341444,4.3812834,opani_BAG,1892873,1,21646843,2014-04-12T14:24:19Z
2785496733,51.9341807,4.3792647,opani_BAG,1892873,1,21646843,2014-04-12T14:24:20Z
2785496900,51.9342182,4.3793669,opani_BAG,1892873,1,21646843,2014-04-12T14:24:24Z
2785496985,51.9342517,4.3850748,opani_BAG,1892873,1,21646843,2014-04-12T14:24:25Z
2785497299,51.9342852,4.3854792,opani_BAG,1892873,1,21646843,2014-04-12T14:24:29Z
2785497379,51.9343074,4.3821445,opani_BAG,1892873,1,21646843,2014-04-12T14:24:31Z
2785497551,51.9343307,4.3752185,opani_BAG,1892873,1,21646843,2014-04-12T14:24:34Z
2785497701,51.9343587,4.3838336,opani_BAG,1892873,1,21646843,2014-04-12T14:24:36Z
2785497946,51.9343925,4.3822696,opani_BAG,1892873,1,21646843,2014-04-12T14:24:39Z
2785498015,51.934437,4.3849593,opani_BAG,1892873,1,21646843,2014-04-12T14:24:41Z
2785498191,51.9344718,4.3769284,opani_BAG,1892873,1,21646843,2014-04-12T14:24:44Z
2785498287,51.9345066,4.3770233,opani_BAG,1892873,1,21646843,2014-04-12T14:24:46Z
2785498449,51.9345742,4.3791136,opani_BAG,1892873,1,21646843,2014-04-12T14:24:49Z
2785498519,51.934625,4.3842463,opani_BAG,1892873,1,21646843,2014-04-12T14:24:50Z
2785498720,51.9346657,4.3843597,opani_BAG,1892873,1,21646843,2014-04-12T14:24:53Z
2785498872,51.9347029,4.3854189,opani_BAG,1892873,1,21646843,2014-04-12T14:24:55Z
2785499184,51.9347488,4.3839645,opani_BAG,1892873,1,21646843,2014-04-12T14:24:59Z
2785499279,51.934783,4.3803374,opani_BAG,1892873,1,21646843,2014-04-12T14:25:00Z
2785499522,51.9348251,4.37565,opani_BAG,1892873,1,21646843,2014-04-12T14:25:04Z
2785499633,51.9348585,4.3801654,opani_BAG,1892873,1,21646843,2014-04-12T14:25:05Z
2785499794,51.9348773,4.3786171,opani_BAG,1892873,1,21646843,2014-04-12T14:25:09Z
2785499888,51.9349,4.3801546,opani_BAG,1892873,1,21646843,2014-04-12T14:25:10Z
2785500069,51.9349317,4.3763665,opani_BAG,1892873,1,21646843,2014-04-12T14:25:14Z
2785500184,51.9349608,4.3810503,opani_BAG,1892873,1,21646843,2014-04-12T14:25:15Z
2785500430,51.9349922,4.386323,opani_BAG,1892873,1,21646843,2014-04-12T14:25:19Z
2785500525,51.9350281,4.3817934,opani_BAG,1892873,1,21646843,2014-04-12T14:25:20Z
2785500677,51.9350499,4.3852607,opani_BAG,1892873,1,21646843,2014-04-12T14:25:23Z
2785500846,51.9350769,4.3819617,opani_BAG,1892873,1,21646843,2014-04-12T14:25:25Z
2785501321,51.9351083,4.3858515,opani_BAG,1892873,1,21646843,2014-04-12T14:25:29Z
2785501487,51.9351396,4.3811928,opani_BAG,1892873,1,21646843,2014-04-12T14:25:31Z
2785501716,51.9351659,4.3800871,opani_BAG,1892873,1,21646843,2014-04-12T14:25:35Z
2785501822,51.9351984,4.3861307,opani_BAG,1892873,1,21646843,2014-04-12T14:25:36Z
2785502057,51.9352293,4.3777271,opani_BAG,1892873,1,21646843,2014-04-12T14:25:40Z
2785502166,51.9352584,4.3862334,opani_BAG,1892873,1,21646843,2014-04-12T14:25:41Z
2785502326,51.9352877,4.3790844,opani_BAG,1892873,1,21646843,2014-04-12T14:25:45Z
2785502429,51.9353133,4.3817299,opani_BAG,1892873,1,21646843,2014-04-12T14:25:47Z
2785502636,51.9353361,4.3839186,opani_BAG,1892873,1,21646843,2014-04-12T14:25:51Z
2785502750,51.9353563,4.3863449,opani_BAG,1892873,1,21646843,2014-04-12T14:25:52Z
2785502947,51.935385,4.3784551,opani_BAG,1892873,1,21646843,2014-04-12T14:25:56Z
2785503037,51.9354095,4.3811211,opani_BAG,1892873,1,21646843,2014-04-12T14:25:58Z
2785503252,51.93544,4.3858373,opani_BAG,1892873,1,21646843,2014-04-12T14:26:02Z
2785503364,51.9354644,4.3842312,opani_BAG,1892873,1,21646843,2014-04-12T14:26:03Z
2785503547,51.9354921,4.3799995,opani_BAG,1892873,1,21646843,2014-04-12T14:26:07Z
2785503658,51.9355256,4.3783198,opani_BAG,1892873,1,21646843,2014-04-12T14:26:09Z
2785503824,51.9355589,4.3844363,opani_BAG,1892873,1,21646843,2014-04-12T14:26:12Z
2785503929,51.935589,4.3853896,opani_BAG,1892873,1,21646843,2014-04-12T14:26:14Z
2785504159,51.9356218,4.3816421,opani_BAG,1892873,1,21646843,2014-04-12T14:26:17Z
2785504389,51.9356449,4.3815425,opani_BAG,1892873,1,21646843,2014-04-12T14:26:19Z
2785504864,51.9356705,4.3788534,opani_BAG,1892873,1,21646843,2014-04-12T14:26:23Z
2785505010,51.9357146,4.3788536,opani_BAG,1892873,1,21646843,2014-04-12T14:26:24Z
2785505199,51.9357533,4.3844542,opani_BAG,1892873,1,21646843,2014-04-12T14:26:28Z
2785505295,51.9357885,4.3844137,opani_BAG,1892873,1,21646843,2014-04-12T14:26:30Z
2785505512,51.9358301,4.3844567,opani_BAG,1892873,1,21646843,2014-04-12T14:26:34Z
2785505605,51.9358642,4.3849866,opani_BAG,1892873,1,21646843,2014-04-12T14:26:35Z
2785505769,51.9358926,4.3807748,opani_BAG,1892873,1,21646843,2014-04-12T14:26:39Z
2785505892,51.9359141,4.378138,opani_BAG,1892873,1,21646843,2014-04-12T14:26:41Z
2785506210,51.9359388,4.3828725,opani_BAG,1892873,1,21646843,2014-04-12T14:26:44Z
2785506364,51.9359692,4.3788369,opani_BAG,1892873,1,21646843,2014-04-12T14:26:46Z
2785506546,51.9360033,4.3764544,opani_BAG,1892873,1,21646843,2014-04-12T14:26:49Z
2785506640,51.93603,4.3832574,opani_BAG,1892873,1,21646843,2014-04-12T14:26:51Z
2785506785,51.9360572,4.3832748,opani_BAG,1892873,1,21646843,2014-04-12T14:26:54Z
2785506899,51.9360862,4.3830678,opani_BAG,1892873,1,21646843,2014-04-12T14:26:56Z
2785507132,51.9361227,4.3824393,opani_BAG,1892873,1,21646843,2014-04-12T14:27:00Z
2785507229,51.9361616,4.3825132,opani_BAG,1892873,1,21646843,2014-04-12T14:27:02Z
2785507374,51.9362031,4.3866063,opani_BAG,1892873,1,21646843,2014-04-12T14:27:06Z
2785507492,51.9362379,4.3785467,opani_BAG,1892873,1,21646843,2014-04-12T14:27:07Z
2785507774,51.936269,4.3845991,opani_BAG,1892873,1,21646843,2014-04-12T14:27:11Z
2785507943,51.936294,4.3828274,opani_BAG,1892873,1,21646843,2014-04-12T14:27:13Z
2785508193,51.9363189,4.3752959,opani_BAG,1892873,1,21646843,2014-04-12T14:27:16Z
2785508270,51.9363401,4.3869795,opani_BAG,1892873,1,21646843,2014-04-12T14:27:18Z
2785508372,51.9363686,4.3780024,opani_BAG,1892873,1,21646843,2014-04-12T14:27:22Z
2785508447,51.9363893,4.3750007,opani_BAG,1892873,1,21646843,2014-04-12T14:27:23Z
2785508568,51.9364174,4.3763607,opani_BAG,1892873,1,21646843,2014-04-12T14:27:26Z
2785508696,51.9364483,4.3807751,opani_BAG,1892873,1,21646843,2014-04-12T14:27:28Z
2785508933,51.9364736,4.3752802,opani_BAG,1892873,1,21646843,2014-04-12T14:27:32Z
2785509071,51.9364986,4.3862141,opani_BAG,1892873,1,21646843,2014-04-12T14:27:33Z
2785509425,51.9365252,4.3786685,opani_BAG,1892873,1,21646843,2014-04-12T14:27:37Z
2785509595,51.9365439,4.381824,opani_BAG,1892873,1,21646843,2014-04-12T14:27:39Z
2785509841,51.9365652,4.3851429,opani_BAG,1892873,1,21646843,2014-04-12T14:27:42Z
2785509940,51.936588,4.3768971,opani_BAG,1892873,1,21646843,2014-04-12T14:27:44Z
2785510023,51.9366079,4.3864658,opani_BAG,1892873,1,21646843,2014-04-12T14:27:48Z
2785510098,51.9366331,4.3863271,opani_BAG,1892873,1,21646843,2014-04-12T14:27:50Z
2785510218,51.9366586,4.385468,opani_BAG,1892873,1,21646843,2014-04-12T14:27:53Z
2785510272,51.9366881,4.3821898,opani_BAG,1892873,1,21646843,2014-04-12T14:27:55Z
2785510433,51.9367197,4.3830363,opani_BAG,1892873,1,21646843,2014-04-12T14:27:59Z
2785510505,51.9367532,4.37695,opani_BAG,1892873,1,21646843,2014-04-12T14:28:00Z
2785510771,51.9367864,4.3796114,opani_BAG,1892873,1,21646843,2014-04-12T14:28:05Z
2785510857,51.9368149,4.3774566,opani_BAG,1892873,1,21646843,2014-04-12T14:28:06Z
2785510919,51.9368458,4.3750203,opani_BAG,1892873,1,21646843,2014-04-12T14:28:10Z
2785511047,51.9368911,4.3777979,opani_BAG,1892873,1,21646843,2014-04-12T14:28:12Z
2785511157,51.9369254,4.3833943,opani_BAG,1892873,1,21646843,2014-04-12T14:28:16Z
2785511212,51.9369639,4.3774267,opani_BAG,1892873,1,21646843,2014-04-12T14:28:18Z
2785511531,51.9370022,4.3756116,opani_BAG,1892873,1,21646843,2014-04-12T14:28:21Z
2785511665,51.9370458,4.3765435,opani_BAG,1892873,1,21646843,2014-04-12T14:28:23Z
2785511768,51.9370941,4.378036,opani_BAG,1892873,1,21646843,2014-04-12T14:28:26Z
2785511884,51.9371392,4.3785837,opani_BAG,1892873,1,21646843,2014-04-12T14:28:28Z
2785511993,51.9372108,4.378746,opani_BAG,1892873,1,21646843,2014-04-12T14:28:31Z
2785512097,51.9372963,4.3749905,opani_BAG,1892873,1,21646843,2014-04-12T14:28:33Z
2785512220,51.9373499,4.3822889,opani_BAG,1892873,1,21646843,2014-04-12T14:28:36Z
2785512278,51.9374287,4.3775538,opani_BAG,1892873,1,21646843,2014-04-12T14:28:38Z
2785512373,51.9374796,4.3751131,opani_BAG,1892873,1,21646843,2014-04-12T14:28:43Z
2785512489,51.9375432,4.3877921,opani_BAG,1892873,1,21646843,2014-04-12T14:28:44Z
2785512553,51.9375904,4.3753703,opani_BAG,1892873,1,21646843,2014-04-12T14:28:48Z
2785512631,51.937667,4.3859926,opani_BAG,1892873,1,21646843,2014-04-12T14:28:50Z
2785512822,51.9377084,4.3754908,opani_BAG,1892873,1,21646843,2014-04-12T14:28:54Z
2785512895,51.9377626,4.3755072,opani_BAG,1892873,1,21646843,2014-04-12T14:28:56Z
2785513049,51.9378167,4.3821394,opani_BAG,1892873,1,21646843,2014-04-12T14:29:00Z
2785513104,51.9378745,4.3883575,opani_BAG,1892873,1,21646843,2014-04-12T14:29:02Z
2785513235,51.9379256,4.384384,opani_BAG,1892873,1,21646843,2014-04-12T14:29:05Z
2785513332,51.9379882,4.3860056,opani_BAG,1892873,1,21646843,2014-04-12T14:29:07Z
2785513483,51.9380175,4.3796754,opani_BAG,1892873,1,21646843,2014-04-12T14:29:11Z
2785513584,51.9380588,4.3857241,opani_BAG,1892873,1,21646843,2014-04-12T14:29:13Z
2785513644,51.9381146,4.3858825,opani_BAG,1892873,1,21646843,2014-04-12T14:29:17Z
2785513717,51.9381723,4.3841419,opani_BAG,1892873,1,21646843,2014-04-12T14:29:18Z
2785513953,51.9382109,4.3868925,opani_BAG,1892873,1,21646843,2014-04-12T14:29:21Z
2785514007,51.9382511,4.3869204,opani_BAG,1892873,1,21646843,2014-04-12T14:29:22Z
2785514166,51.9383014,4.3860715,opani_BAG,1892873,1,21646843,2014-04-12T14:29:25Z
2785514219,51.9383847,4.3872987,opani_BAG,1892873,1,21646843,2014-04-12T14:29:26Z
2785514338,51.9384395,4.3873614,opani_BAG,1892873,1,21646843,2014-04-12T14:29:29Z
2785514434,51.9385029,4.3863143,opani_BAG,1892873,1,21646843,2014-04-12T14:29:31Z
2785514506,51.9386497,4.3859132,opani_BAG,1892873,1,21646843,2014-04-12T14:29:34Z
2785514716,51.9387616,4.383941,opani_BAG,1892873,1,21646843,2014-04-12T14:29:37Z
2785514815,51.9388686,4.3850079,opani_BAG,1892873,1,21646843,2014-04-12T14:29:39Z
2785514879,51.9389672,4.3840555,opani_BAG,1892873,1,21646843,2014-04-12T14:29:42Z
2785514998,51.9390445,4.3819536,opani_BAG,1892873,1,21646843,2014-04-12T14:29:44Z
2785515099,51.9391151,4.3847465,opani_BAG,1892873,1,21646843,2014-04-12T14:29:47Z
2785515153,51.9391884,4.3847914,opani_BAG,1892873,1,21646843,2014-04-12T14:29:49Z
2785515323,51.9392651,4.3837562,opani_BAG,1892873,1,21646843,2014-04-12T14:29:52Z
2785515376,51.9393475,4.3837653,opani_BAG,1892873,1,21646843,2014-04-12T14:29:53Z
2785515437,51.93942,4.3848546,opani_BAG,1892873,1,21646843,2014-04-12T14:29:56Z
2785515542,51.9395115,4.3819891,opani_BAG,1892873,1,21646843,2014-04-12T14:29:57Z
2785515738,51.9395668,4.3830605,opani_BAG,1892873,1,21646843,2014-04-12T14:30:00Z
2785515791,51.9396589,4.3831724,opani_BAG,1892873,1,21646843,2014-04-12T14:30:01Z
2785515858,51.9397385,4.3823559,opani_BAG,1892873,1,21646843,2014-04-12T14:30:04Z
2785515961,51.9398409,4.3825501,opani_BAG,1892873,1,21646843,2014-04-12T14:30:05Z
2785516129,51.9399863,4.3825996,opani_BAG,1892873,1,21646843,2014-04-12T14:30:09Z
2785516181,51.9401285,4.3840855,opani_BAG,1892873,1,21646843,2014-04-12T14:30:10Z
